accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
-0.118563667,0.888691133,-0.412260052,0.424163833,0.726995397,-3.690051008,-1.673711526,3.141572516,-1.500939726,-0.151907901,-0.66140119,0.603645731,-0.138256445,-0.013699364,-0.110444161
-0.443905494,1.47401233,0.159160337,0.900019889,-0.150783725,-0.921212196,0.734047713,-0.503983794,-1.375531355,3.457608768,-0.552895453,-0.394679539,0.229606822,0.397001956,-0.522948814
-0.041378568,0.288076399,-1.425689125,0.361536042,3.201383949,-0.355589315,-2.566638673,2.897636043,-1.285626504,3.227061054,0.504513274,-0.10713836,-0.058702517,-0.500988167,0.101018626
0.189414243,1.247232215,0.560704756,1.333348365,-1.348907442,-0.040111838,-0.02467931,1.649986303,-0.296903771,0.962474437,-1.160038335,0.071004913,0.137119563,0.628912082,0.314507001
0.214618183,0.938083446,0.738312754,1.863415938,-1.408230114,-0.679890595,1.859189558,2.848064435,-1.177498544,-0.774115459,0.07770543,0.330250451,0.185497779,-0.043749428,-0.172824055
0.276518588,1.04301044,0.382052897,-0.678875128,-8.634101947,2.287270265,-3.141573428,-2.006855844,-1.298989733,3.460398845,1.111388245,1.321282459,0.149238082,0.471980044,0.437385284
-0.202033904,0.958063517,-0.286849786,1.385280572,-1.299327347,-2.383611195,-1.190154086,2.902955152,-1.420672657,-3.850666678,-2.323378948,-1.857998807,0.370601378,-0.965787014,-0.141982755
-1.067498203,0.708323907,-0.272195697,-0.02468938,0.106185633,-0.318662113,-0.182880079,-1.103818785,-1.296687475,0.466216455,-0.029270897,-0.146594837,-0.057853458,-0.050697765,0.063066662
0.103262843,2.634271109,-0.016692292,-3.19352716,3.828636427,1.844026582,2.22861381,2.082420241,-1.175683193,-3.993365423,-1.102926631,0.879709261,-0.269382422,1.179673399,-0.552377737
-0.051762123,0.908932662,-0.702062849,0.395640284,-0.723865167,2.19217484,0.847697514,2.639728021,-1.048167717,1.968960697,-6.105340752,-0.005077845,-0.100048289,0.211103321,-0.356874162
-0.063941596,0.970687971,0.528050058,0.605889955,0.613233576,0.148047453,2.972892221,0.397953846,-1.332203593,-0.227293366,-1.871928705,0.563666207,-0.006812024,-0.034660681,-0.206424455
0.056628979,-0.099522261,-0.277542159,3.107254939,-1.828002041,0.64768367,0.397781965,-2.961923805,-1.403796659,2.862145105,-2.234497512,0.828814553,-0.07875912,-0.238872062,-0.014570017
-0.158753454,0.805759511,-0.349597951,-0.371011137,-0.096836248,0.576295515,2.600299679,-2.979283428,-1.267118658,-0.055701898,1.450758912,0.135603032,-0.64985794,2.322730732,0.365087651
-0.068606827,1.672839118,-0.202742055,-1.717026337,0.92686307,-0.593031635,-0.801866194,-3.021059561,-1.06293533,-3.985926801,2.24402588,1.538551811,-0.217322493,0.319085108,-0.950481639
-0.278478286,1.113483769,-0.283798123,2.392728651,-2.398910929,0.105879375,-2.077563683,-2.154761397,-1.233515511,0.854019298,1.777156813,-0.050506376,0.248700759,-0.513308904,-1.10869702
0.237238058,-0.917885477,0.095051759,1.269653679,-1.118674099,0.184597761,0.140211847,-0.989393839,-1.498487614,-4.319854154,-0.429649781,0.154072074,-0.054304063,0.108443252,0.089173553
-0.099631066,1.314763312,-0.072985172,-0.519668083,-1.723184901,1.631987137,0.367575912,-2.94396761,-1.211013728,2.990320018,1.864807512,0.065508811,-0.23339629,-0.227357794,0.717068186
-1.047660987,1.527919296,-0.863247717,0.350292617,9.773547562,0.144373804,2.656511139,-2.450156298,-1.345390593,-1.82205715,1.944214564,0.245683244,-0.091262276,0.045902234,1.246176064
0.250712797,0.36855795,0.196420809,3.317478663,-1.633752209,-1.044152379,2.941971083,-0.433494714,-1.448643373,1.652394452,-0.038264134,-1.1484468,0.455193135,-0.639991083,0.046675632
-0.149082196,1.717279508,-0.433512589,0.472825895,-0.185856986,0.082119781,-0.218403524,-3.067564435,-1.44359779,1.848459652,0.875221611,0.513735477,0.000641807,-0.03503015,-1.154782783
-0.374056511,0.672473127,-0.108664396,-3.376936524,3.300352998,0.241589057,0.337256143,3.141572516,-1.020168679,-2.552492143,1.57132028,0.9878682,-0.186645357,0.489814776,-1.073475995
-0.173621668,1.343560182,-0.080360943,1.19768327,-0.190422535,0.650491824,0.862640881,-2.717034444,-1.128979366,-2.94558758,1.085967223,0.660442269,0.952897402,1.223296135,-0.007958492
-0.125007018,0.617777053,0.89836065,-1.910986273,2.984781295,0.498540178,-1.535714719,-2.975935445,-1.365029054,0.918436924,1.249813404,0.819510531,0.010205233,-0.077432271,-0.579538339
0.100246796,1.474155628,-0.135283909,1.814355616,0.18329165,-1.46771882,2.988970708,-2.692362665,-0.962183277,-1.073963752,-0.615866846,-0.017844984,-1.116599635,-0.726059654,-0.493489905
-0.381414155,1.646309177,-0.049790607,-2.548977426,0.284524769,0.041801794,-2.028394869,-0.549525315,-1.401793602,-4.518008714,0.413998407,1.430720367,0.416265829,-0.047501927,-0.011313249
1.140596345,1.257389952,-0.937079669,-3.291004876,1.001043652,1.31760258,1.029906028,2.415768722,-0.928849478,2.368990843,-1.117155242,2.170412935,0.370626455,0.772605498,0.115093211
0.699701993,1.299651569,-0.026804241,-1.953837741,-1.795210179,-1.40382434,-3.123138936,0.244251137,-1.333175756,4.111668927,-2.710415997,0.629515259,1.412542155,0.068724983,0.635720052
0.135863729,0.800331059,-0.179347604,0.785410581,-0.435330333,0.81966067,-2.463938128,-0.111012267,-1.150481327,-2.754680268,0.269803513,0.381343446,-0.434516385,-0.024886017,0.174698556
0.419348063,1.195718795,0.571832383,-4.604207515,8.390465936,0.938890001,2.967063732,2.565474396,-1.29286261,0.823783882,-4.967923766,0.855358355,0.937762637,0.621061255,0.252577038
-0.149362712,0.263485292,-0.635941578,-0.144752159,-1.231508022,1.05425167,-3.020563736,2.363066355,-1.320330063,1.613730719,-0.854518645,0.534904511,-0.153483808,-1.032619503,-0.082617017
0.013457004,1.464875637,0.461540451,-1.628794191,0.690536803,0.325549092,-0.506840166,-0.847272334,-1.392569578,0.719123002,0.655938189,0.559473179,-0.006553302,0.026239902,0.362670443
-0.298223697,1.31896129,-0.09338872,0.408168822,-0.785478019,-1.540711679,-1.791935504,2.894835728,-1.363476064,-1.517274503,-1.059409211,4.526308681,1.988106382,0.738633499,-0.100733299
-0.042642473,1.078755357,0.743746687,0.591358554,5.971691561,2.084587238,-2.592911234,2.340605077,-1.426752933,0.164605129,-0.804605653,-0.178540895,0.659386377,0.455590641,-0.693314031
-0.260036874,1.064093167,-0.363456175,0.309455045,3.437695898,1.514163183,0.086313658,-2.904127412,-1.077277273,-1.72975445,4.349879126,0.366056892,-0.070579378,0.439491545,0.456681968
-0.199833169,1.162128867,0.426284921,1.810020314,-1.295225346,-0.918892835,1.360074273,-1.22606357,-1.522389275,3.301043801,-0.488587181,-1.418371951,0.66243009,-0.010251152,-0.450410136
-0.060826295,0.758188466,-0.573182705,1.199859132,0.16776127,-0.485619044,-2.17355272,2.708384606,-1.546610079,2.795287495,0.215098543,0.340837636,0.044354052,0.13009628,0.910753007
-0.137163179,-0.088232101,-0.504459488,-2.417178149,0.628344634,-1.080856644,0.529108977,-2.514528641,-1.215065823,0.098338224,2.178496437,1.573047094,0.005325854,-0.624871599,-0.496715225
0.23012634,2.12501493,-0.029990878,-3.102863984,-1.834697377,-0.318325157,1.460835013,-0.577540811,-1.442728859,1.624784333,3.672735806,2.268894453,0.225322335,1.049421912,0.111070539
0.837438058,0.912665473,-0.592830801,-0.198460645,3.204237163,0.863236793,-0.712583444,2.908662751,-1.15948339,-0.15143468,5.018332392,-2.402983671,-0.350250967,0.109460998,-0.161687265
-0.465909992,1.701636579,0.021597549,0.994607381,-2.455425744,0.318636447,1.284904851,2.677212227,-1.535714006,2.682689801,1.346721578,-0.781681526,0.061734376,0.292249882,-0.03467668
0.972269285,-0.538621652,-0.61857049,0.071133113,1.193592972,0.338195862,-0.02096919,-3.077992639,-1.084365008,1.770341959,2.220661287,-1.725419224,-0.079971057,0.988914115,-0.274147624
0.279466521,1.141731821,0.566775082,2.998910134,-1.559935053,-1.360385831,1.661617165,-1.946392573,-1.36749972,2.818039787,-1.742288929,-0.002756219,-0.281339796,-0.000569974,-0.152359846
0.077606411,1.596059073,0.627212685,-0.358218058,0.46413942,0.225166286,-1.49042922,-2.49632653,-1.343641515,0.858200295,-0.746393817,-0.124787004,-0.030650732,2.306561372,0.504262538
0.008101849,0.891323296,0.428454561,-0.751911779,-1.200291735,-0.584825445,2.661861017,-0.530500335,-1.178044857,1.190582372,-0.314955291,-1.404939727,-0.222057259,0.265623401,-0.287131027
0.341895932,0.909417424,0.027484539,0.500044218,-0.480150894,0.269345097,2.200790869,-1.086218695,-1.517076353,-0.332759364,-0.822251127,-0.136578287,0.121457905,0.941464851,0.116744222
-0.039427002,1.08839275,-0.346490328,-1.009233638,0.49856884,0.596206618,0.832739843,-2.982690304,-1.229636044,-2.015263246,-0.427049043,0.47249854,-0.127693428,-0.99072769,-0.580319015
-0.194169536,-0.206435164,-0.335067001,-4.977867221,1.338338962,0.473524481,-2.983371177,-2.863774776,-0.921644364,-3.43191244,1.260707765,-0.425082846,-1.065979675,-1.214997456,-0.965920283
-0.065858232,1.559621296,0.228886081,-4.150315985,-2.568141659,0.760534765,0.864284065,-0.085137755,-1.132790833,1.931815441,-1.709995489,0.828392974,0.156195353,0.720975846,-0.613791792
0.280944358,1.205276163,0.017701315,1.605442962,-0.924610232,-0.728091932,-3.141573428,2.560682512,-1.280793795,0.71520768,-1.772568786,-0.37183147,0.406906494,0.354478017,1.189008286
0.203712328,1.595101618,0.010197803,0.641179466,-0.978830157,5.082290311,-1.446388234,1.693332962,-1.461467777,1.135704529,2.446835577,-0.38346022,0.532754628,0.422082676,1.049112293
-0.138121682,1.389151486,-0.363745985,-0.114477983,0.509766767,-0.820329884,2.420192574,2.829637256,-1.33258178,0.47635348,1.336857369,3.316880749,0.184554696,1.386530243,-0.011815664
-0.19765848,0.419190921,-0.503748612,-0.35737447,0.270869766,-0.007308169,3.046658139,-0.345562445,-1.329268884,-3.700790538,1.627965954,0.736643684,0.255357729,-1.358852654,-0.585054301
-0.044411521,0.105871082,-0.314342852,-2.770577533,0.320014988,0.090162759,-2.883015838,1.708973986,-1.165624842,-3.611387389,0.854434044,1.054692745,0.188998951,-0.837983457,-0.40388644
-0.145001361,1.4247958,-0.611018386,-6.315430533,-0.241222442,2.140410312,-0.375732783,-0.934560473,-1.128889656,0.375813592,3.770094257,0.751547771,-0.213438286,0.469040355,-0.424450003
0.130891657,1.111088509,0.703176734,-1.798540102,1.507064223,-0.007121085,-2.70022397,-0.819199476,-1.275068398,-0.413640092,4.215402519,-0.62501255,0.033995196,-0.00387127,-0.163175489
-0.341719541,1.500994003,-0.224860503,1.359859295,-0.461304695,0.143237531,-2.201339723,2.968989933,-1.438884138,-0.47074103,0.457939486,-0.533379502,-0.333286305,-0.141548512,-0.830258748
0.621084421,1.528925728,0.225238409,-0.473515048,-1.160334867,0.020977032,2.544696238,-0.568691183,-1.179047264,-4.653313909,-0.83767352,-4.121666701,0.705603003,0.023456271,-0.015917112
0.002746702,-0.290375043,-0.385243058,-0.419679412,0.346709573,0.054455258,2.961736343,2.663668849,-1.151031552,-1.502898367,-0.9067378,0.00348157,0.64235016,-1.244592344,-0.491506356
0.152435135,1.100497992,-0.246314108,-0.525807942,-0.311566581,-0.032735993,0.988571037,-3.116853396,-1.448418416,1.762709238,-1.665060423,0.413298049,-0.045856682,0.032025337,-0.047367359
-0.605803707,0.383365252,0.812218856,2.313871255,2.584321382,-0.036814007,-1.244972682,-0.039580033,-0.914840726,2.213558778,0.224730687,0.262558946,0.386453152,0.159352562,-0.697082287
-0.008442144,-0.053860974,-0.464275587,-1.011232582,3.159839707,0.146427247,-2.601497012,3.141572516,-0.94981947,0.86744052,1.984701113,0.937164249,-0.272438303,-0.056058492,-0.095975708
0.698962183,1.258984552,0.716159044,-0.309929641,-0.618174331,-0.309849171,0.945565116,-2.923945337,-1.281157261,-7.078741344,1.503528123,-1.506008401,0.099410932,-1.187395286,0.559188086
-0.617444392,1.127167937,1.079602137,-5.065670231,-0.693992248,1.148728276,-2.439256757,0.374382462,-1.529559952,1.405501363,-2.49007214,-0.125587,-0.036178877,0.670330854,0.537716639
0.066362054,1.35007909,0.360879462,-0.47866799,-0.88931066,-1.951740305,-2.225478937,2.760111051,-1.402333147,-1.747348914,2.594627743,-2.248613789,1.763545132,0.690611199,0.287252896
-0.271631175,0.854824435,-0.074516855,1.438739123,-0.739820592,0.34477775,3.141590136,2.804917749,-1.215364399,1.638734284,2.383722135,1.680596746,0.051899334,-0.419411481,-0.338045126
-0.271739319,0.578184436,0.028267498,1.952696418,1.094350092,-1.364791324,2.338847096,-2.932498004,-1.192713354,1.47722443,0.736346238,1.458083418,-1.638924577,-0.887077517,-0.548122003
0.207531655,0.837590936,-0.003370303,-1.290558999,-1.515414621,-2.441709578,0.81060175,2.08725826,-1.420407239,1.329009349,-1.331453285,1.04607032,-0.486976121,0.008840107,-0.521832305
-0.045437656,3.216645511,2.870384693,0.359587674,2.330630701,2.200072,-0.322055491,2.74586311,-1.14834188,0.047037747,-7.935319245,1.112382396,-0.277359341,2.197869109,-0.497212134
-0.052185143,-0.05175276,-0.017099574,0.386441483,0.049259153,0.299869729,-1.083443373,-2.945870842,-0.925157836,-3.254851839,0.969820482,0.447542609,0.202979057,-1.038396236,-0.924944055
0.054882968,1.265761713,1.743800434,0.496736871,0.861586961,2.558183289,0.371470413,-0.222567493,-1.434569662,0.409836413,4.151244912,-0.697520761,-0.299059704,-0.234229549,0.173725795
0.112461606,1.588358969,-0.235784156,0.245009952,-1.16302397,2.220934709,3.141590136,-3.051947352,-1.334736165,-1.634652811,3.776970058,-0.753745634,0.411566865,0.167977596,0.95367204
0.254604415,1.107294247,-0.232038094,0.241090481,-1.410994023,-0.097880131,2.408922488,-0.494546822,-1.345830321,1.120071694,-0.710070802,0.223149811,-0.356668437,0.320291047,0.398133432
1.539462476,0.814927843,-0.710659607,1.995189689,-0.192147089,-0.348579721,1.163994594,-0.138201651,-1.55981673,-0.109269161,-1.32687848,0.03457607,0.080238474,0.058596845,-1.022448174
-0.066181268,-0.393923684,-0.196369355,2.578628952,3.537268466,0.477956859,0.638558282,-2.866110382,-1.013244594,-3.498838492,3.158660389,0.706981829,-0.073468627,-1.210578275,-0.382004174
0.188865871,0.46467192,2.209900836,-2.447742812,-0.020685878,0.297635675,2.360569548,-2.879785952,0.305419718,2.47121644,-4.619267804,-1.990587684,1.065136243,-0.804092034,-0.123505382
-0.013283755,0.615028238,0.154164294,-1.570041709,0.381974632,-0.585518342,-0.546589991,-0.530034542,-1.165446856,3.239232855,-1.841467078,2.509332729,0.572658489,0.616025313,-0.609376523
-0.881370683,1.019367604,0.154769349,3.148982106,-2.06604146,0.25235574,-2.721692988,-2.822497775,-1.312412739,0.275193336,0.199886209,-0.614489263,0.167122136,-1.084356676,0.22562998
-0.369947726,1.802169481,0.030218285,-0.875732515,2.625527588,-1.590435319,-0.292225068,-2.606863338,-1.105721249,0.466144695,2.117969564,0.029212085,0.646363984,0.478545084,-0.697436297
0.096457273,0.973927567,-0.474594562,2.112403692,-1.388379933,-1.217821997,1.438097978,3.066807437,-1.439134085,-1.413033495,-0.725763159,0.200293587,-0.574152075,0.388431094,0.069342056
-0.342153272,0.519359272,-0.062884057,-1.442324022,1.506866398,0.601289003,2.68680717,2.74805028,-1.347185772,0.228123935,-0.249105716,-1.336070001,-0.606409281,-1.195218939,0.390584878
-0.57927377,1.601215235,0.579503061,-0.093213644,0.754755999,-2.625906011,2.779959882,1.673121582,-1.18692164,-0.032347978,1.740480922,1.536152687,-0.767450725,0.736484845,-0.685624152
-0.321979684,0.642034503,0.162403853,-0.674183807,3.965386178,1.760285222,-0.453911583,2.340761675,-1.198962946,-5.229758562,-1.103528335,-0.822555792,0.28646321,0.858067719,-0.286263917
0.050469726,-0.515308082,-0.216993226,-1.115282965,0.612848471,0.43156169,-2.104928825,3.141572516,-1.073759746,2.37405176,0.436092959,0.394243973,0.244198825,-1.055226773,-0.140650634
0.047480383,1.209811062,0.007151685,-1.987626787,-0.25932746,-0.141792374,2.392363803,-1.251378388,-1.011095551,-3.20002156,-4.129468657,2.063871206,-0.160747339,1.265657535,-1.176530813
-0.195756267,3.264851932,0.201476056,-2.259001793,0.631906594,0.037630313,1.449073667,1.544431197,-1.394068221,1.657037337,7.774668804,0.675481642,-0.550039345,3.595785621,-0.352671943
-0.455446444,0.80169626,0.022385603,-2.389763982,-1.843303668,0.13177427,-0.29841594,-2.399238064,-1.371857861,-2.608663248,-0.162418023,-0.114028567,0.199860114,-0.19697437,0.790001052
1.873113327,1.752203963,-0.085921586,-2.553574078,-0.887729607,-0.677342788,-2.470966873,-2.792861193,-1.401508565,2.271984733,-3.077003979,-1.461165856,-0.009734874,-0.165396625,-0.398046165
0.24595652,1.485769779,0.801668826,3.886479663,-2.87853383,0.048039548,0.112625879,-3.141548502,-1.350962929,2.551861769,-1.185962571,-0.214630796,0.174313462,-0.041839221,-0.020592907
0.385457042,1.685753465,-0.705148911,1.300150429,-0.474505537,0.15785406,0.478660232,-0.233880877,-1.214293009,-0.183098557,-1.022269656,0.603158782,1.3941352,0.299455943,0.403594311
0.344391721,1.056403505,-0.078390781,-2.631389794,1.975118922,0.349572524,-0.325737941,-1.361272733,-1.172679157,1.551847372,1.491171279,1.524465378,0.290609779,0.401799989,0.509338771
0.5212521,2.23582942,0.00373327,1.875299786,-2.446662131,-1.445684993,1.16136874,-0.336798572,-1.382666142,0.006587968,-1.89204274,-0.150355768,0.493030421,-0.199165301,0.476238048
-0.146921203,0.889449307,-0.3104469,-2.013831134,4.330446889,0.11522644,1.374243219,-0.351147396,-1.360781365,-0.601366582,2.851801912,-1.707317781,0.26209309,-0.243935195,0.244616384
0.255822008,1.078047859,0.246344,0.811499266,-0.246520542,1.459596003,-2.294586095,-1.376606509,-0.922465424,0.192647681,0.793382222,0.013528234,0.59449169,-0.029338172,0.076844898
0.191119978,1.080136258,-0.244826795,-0.422985233,0.343546535,0.131839104,-0.979005404,-0.54727968,-1.201637363,-0.490483457,-8.8583357,0.494019132,0.441091871,0.530604035,-0.325073642
-0.515636519,-0.491616214,-0.145214499,-1.429802988,1.132780051,0.312964938,-2.645685171,-2.572520647,-1.258945583,-0.599157884,0.96011164,-0.472401692,-0.826900296,-1.384989325,-0.626688636
0.000242347,1.242011617,-0.180877112,0.849523079,-1.275594619,0.824994187,0.541622647,-3.045152741,-1.38300864,-1.629860584,0.386504638,-0.147738186,-0.185717979,-0.073056768,-1.161733245
-0.408388378,0.484347368,-0.07788626,-0.119105975,-1.752734751,-0.226513187,-1.984804721,-0.474356974,-1.337881272,1.997539403,-1.298821971,-1.854294322,0.212374294,0.557615052,-0.397361968
0.137352093,0.542891917,-0.202540155,-1.598957887,1.997165531,0.653183627,-0.641998899,-2.968452206,-1.320947439,-5.088076648,2.993411332,0.790809915,-0.040729005,-0.859789691,-0.560712121
0.226939338,1.15833149,0.013793436,0.611236494,-1.183140345,-0.288961107,0.86722106,-3.141548502,-1.23713406,3.070878486,-1.381783051,-0.721239315,-0.140414989,-0.39826871,-0.304715713
1.096325815,0.48483175,-0.407797607,-3.251071559,-1.208390291,0.68049589,-2.957746981,-2.553709195,-0.954540031,-1.052736119,-2.073128558,0.254768588,0.353499834,-0.829687728,-0.866219644
-0.332862863,1.668589076,-0.223505884,-3.085768441,-3.199548366,-0.12980117,-2.15843312,-2.727890399,-1.196093791,-1.556079112,1.290047095,0.042477687,-0.128039647,0.376132592,-0.991618266
2.215643329,1.078615533,1.097379698,0.612933062,-1.571236889,-0.111422711,3.141590136,0.377218211,-1.418886054,3.635058439,-0.385654623,-0.478997292,0.024580872,-0.776205685,-0.613239165
-0.045910328,1.018340705,0.523854022,-0.086024811,0.239507957,-0.040745716,-1.247597336,-0.001432919,-1.173079245,0.232041009,-1.362528254,-0.259653942,0.054761146,0.234975933,0.007222898
0.243708356,1.025213926,0.622147069,2.299049042,0.668565136,0.421913642,-2.313966084,1.974592298,-1.331835967,-1.191744063,-0.455576247,0.37938072,-0.190103978,0.289665667,0.438901239
0.055054738,1.108661426,-0.002320725,-0.09662754,0.991900271,2.350708459,2.334274006,-0.652090862,-1.279466219,-2.150537744,0.382928032,2.403118453,-0.002450314,0.810200898,0.583591751
0.177528613,0.943531839,-0.315041387,0.344854089,-0.242611867,-0.04219021,0.400149177,-0.377556296,-1.440999966,0.274918586,-0.897305162,-0.429703831,0.042674182,0.178264268,0.039497801
0.306577891,0.032705477,-0.043190139,3.336094338,-2.355854697,0.181361045,1.797260483,2.144552158,-1.366055606,-1.478168738,-0.334195002,0.296044108,-0.138814214,-0.482055336,0.111890068
-0.081535183,1.327932409,0.806802064,-3.117097524,0.724109161,0.082082241,2.198528702,2.599246517,-1.31523248,-3.91340083,3.28283879,0.143379366,-0.189628592,-0.357608895,1.364915171
1.192816966,1.762897995,-0.170413072,-0.355478519,0.496531793,0.605143697,-0.865313511,2.493871977,-1.241874501,-2.322227214,2.577181609,0.718468634,-0.177951894,-0.853504403,-0.794176424
0.284819549,0.691342357,-0.223828258,1.056484035,2.649715597,-0.408783062,-0.64518954,-0.430116016,-1.432562005,1.920564665,-1.816635155,-0.201128731,0.283296986,0.875990654,1.085654264
0.288316445,1.755139195,0.180809256,0.214117072,0.357066539,0.61908609,-2.79256626,-0.691340881,-1.41575812,2.279872038,-1.575221774,1.460480786,0.361272556,0.521489794,-0.01295656
-0.263123574,0.874056184,-0.331271534,0.757545182,-0.473201124,0.149178447,-2.507583272,-1.865878933,-1.451819081,0.320049121,0.439306384,-0.013633058,0.00806575,0.161720296,-0.147652684
-0.466587105,0.911432848,-0.182819772,0.498948739,-2.197890295,-0.333007839,1.858254134,-2.56893381,-1.154758309,0.084638744,-0.737558684,-0.772960715,-0.119542994,-0.018494626,-0.61176543
-0.127945875,0.548419077,-0.197626036,-0.738452621,-1.16167787,0.048659206,1.808044883,2.797514282,-1.317923695,0.089879143,0.319895107,0.065877315,-0.032888521,3.818101906,-0.128091959
-0.407819333,1.19361242,0.056245684,-4.328836339,0.973299897,-1.405727874,-2.283135911,-2.688119824,-1.370619027,-2.43426646,0.95226615,-0.262829227,-0.078997477,0.525104632,-0.384256371
0.435549292,0.488345804,1.322921364,-0.855481341,-0.620824647,-1.289392822,-1.187560766,2.403462123,-1.569539894,0.810836129,-3.976824482,-0.598331767,0.566009175,-0.000721825,0.096308529
-0.076172881,0.825013269,0.001106257,0.687470452,-0.799332054,-0.362017758,-1.887520698,-0.288734185,-1.370880397,-1.557374705,-1.850691736,0.146062686,0.105350173,0.572545992,0.454077955
-1.29107157,1.448273642,0.640648455,1.58574083,-3.940384065,2.811516859,2.753438325,2.569809448,-1.284029064,1.751689695,-2.519050815,1.239831751,-0.587644331,0.334471968,-0.419852538
-0.335680362,0.941440635,0.294308676,1.582513562,-2.772659301,0.189846193,1.351217569,1.712774218,-1.315780591,0.408522113,0.219692282,-0.161278043,-0.189291226,1.210568961,-0.214609588
-0.062077045,2.06841868,-0.022863663,-1.938144047,0.144093932,1.250204614,-1.465813669,-3.035893827,-1.484720937,0.682496184,0.321781225,2.00482398,1.886176149,0.157513005,-0.670137868
-0.715426459,1.854549512,2.823507209,-4.132074473,0.143774449,0.750545116,-3.082083584,-2.71978074,-1.181148986,-1.076314843,-0.207931056,0.549142176,-0.133746185,0.448349766,-0.646502053
-0.031645913,1.384993622,0.054264664,0.545951173,1.421601802,-0.975710193,-2.376354626,-2.306433303,-1.340353853,2.277993621,1.990316409,0.43216656,-1.111284894,0.779119599,-0.177202173
0.079814529,0.056005151,-0.187834398,0.279531831,1.405483754,1.015245146,0.907026439,-2.88984454,-1.190266508,-0.98149999,0.605768623,4.441396313,-0.382219641,-0.110265469,-0.258760143
0.015608234,2.266620467,0.37791853,2.632048794,8.034273638,0.429394088,0.430521389,-1.579042649,-1.326448544,2.256849002,-1.472309343,0.284890465,0.045414526,-0.059022994,0.315898482
0.2946009,0.847911285,0.122363386,-0.227167597,-0.444683697,0.170317888,0.721843736,-1.280419477,-1.424380467,1.326394294,-5.313943954,-0.32860251,0.126878191,-0.213615899,0.185251354
-0.556386832,1.218446619,0.76268933,4.229197918,0.343162919,0.290768072,3.042130506,-2.995910363,-1.434078353,1.667407058,-0.162252396,1.334195964,-0.193356649,0.596651856,0.168116837
-0.231974613,0.364909158,-0.321928734,-0.133381646,0.456568076,-0.360940026,-0.595809081,-2.655210319,-1.290967582,0.312334256,-1.291352065,-0.07772591,-0.125516342,-0.076284462,-0.111003286
-0.474365472,0.864127564,0.324457006,-0.561538426,-1.369613664,-0.073645639,-0.872905156,-0.78947005,-1.355552031,2.998499934,0.635598158,-1.47067296,0.651086542,0.187727049,0.548154763
-0.013896851,1.683853058,0.772682554,-2.879179543,-0.705414579,0.867700888,-1.104110568,-2.28197176,-1.116645359,-2.287021875,-1.109553374,-0.968595091,-0.055098686,-0.388661918,0.912674448
0.087714554,0.808025049,-0.155296245,3.903982218,-0.600511583,0.385943899,3.082882189,-0.438993748,-1.406030744,1.431538972,-2.954689719,0.36922532,-0.009809529,0.053331443,0.479213085
-0.022604738,-0.340609343,-0.14297011,-1.66108032,0.4003086,-0.477806909,-0.177239111,-3.136547303,-1.436067226,1.335411333,-0.426848929,-0.196128403,0.029647764,-1.000001366,-0.404933816
0.083480666,0.854029112,0.643557403,-0.10805636,-0.522451647,1.565772731,-1.281014386,-2.982717098,-1.34891523,-2.947325874,1.129944634,0.618991759,0.607747542,0.046428995,0.016271722
-0.042738385,2.056394484,0.025813385,-2.809978332,0.501171262,0.035845307,2.790647146,-0.592462406,-1.330322138,-1.740967399,2.090696012,0.855844739,-0.270456096,2.312135823,0.071574034
0.079240478,1.29152787,0.405711833,-3.098857597,1.098859114,-0.218033603,0.402211252,-0.470395055,-0.922874602,-0.731301116,-0.234925715,0.981198254,0.368382195,0.461376657,0.61010672
0.212528796,1.907980268,-0.137460154,4.059759708,-1.49584335,-1.407000124,-1.873424754,2.940245151,-1.460919862,1.168291066,-0.812252351,-1.661758583,-0.21917049,-0.453783199,-0.2793792
-0.011526659,1.281181277,0.099601929,0.792818829,0.384473049,0.103215752,-0.710321831,-2.270203808,-1.328233406,0.74837663,-1.268938732,0.419962041,0.515032575,0.635777023,0.507457013
0.240211608,2.707925666,2.231234808,1.846435898,-0.896988718,1.388809906,1.251885397,2.711781347,-1.465256222,0.501038893,-0.370315857,0.787702469,-0.206298689,0.357504834,-0.341399787
0.563005445,1.308696761,0.420393019,-1.222839192,-0.139131558,0.241562774,2.847824747,-1.573977791,-1.340065015,-0.143640137,-1.057079593,5.030067513,0.394289264,-0.455462965,0.325370103
-0.083143217,0.017409058,-0.696494529,-3.202441965,4.643801122,-0.748582895,-1.592446752,2.722973582,-1.412143323,-2.478929142,-0.099707336,0.616106785,-0.275455379,0.196338425,-0.391590075
0.192188218,0.775850346,0.275813877,-4.291943978,-0.225616078,-0.518548252,-3.07634998,-1.233627103,-1.490799779,1.008840165,-2.36101184,0.230902816,0.162868956,0.083166238,0.292563041
-0.23221991,1.493605648,0.049430407,-2.67605617,-0.052405026,-0.106918201,0.104786704,-0.930149923,-1.401780662,0.335781241,-2.187934867,0.334610597,-0.157740322,0.187936795,0.268958309
